household_id,adults,children,state,occupation_group,market_income,weight,employed,age_head,ai_exposure,automation_prone,augmentation_prone
2674,3,3,MO,healthcare_practitioners,103954,0.9493222924647853,1,70,0.4,0.1,0.9
2675,4,1,CO,transportation,70903,1.4293453368591145,1,53,0.3,0.4,0.6
2676,1,0,MS,management,94064,0.6910718230064958,1,69,0.72,0.35,0.65
2677,4,1,CA,office_admin,129420,1.7147146717179567,1,72,0.75,0.55,0.45
2678,1,0,VT,construction,206645,1.8518421640619636,1,22,0.2,0.25,0.75
2679,1,1,UT,production,102443,1.3696880550123751,1,38,0.35,0.45,0.55
2680,2,2,MD,business_financial,47253,0.9649070276645944,1,63,0.78,0.4,0.6
2681,2,2,PA,healthcare_support,109552,1.3296202681958675,1,66,0.3,0.2,0.8
2682,1,0,IA,food_prep,29100,1.1483879910083488,1,54,0.2,0.25,0.75
2683,2,2,NJ,education,144287,0.7986163080204278,1,34,0.45,0.2,0.8
2684,2,0,NH,production,88772,1.2227424441371113,1,57,0.35,0.45,0.55
2685,3,0,KY,office_admin,500000,1.1935814258176833,1,68,0.75,0.55,0.45
2686,2,0,MT,sales,28948,1.6584660434164107,1,70,0.55,0.4,0.6
2687,2,1,CT,life_physical_social,95121,1.0707889726618305,0,71,0.55,0.25,0.75
2688,2,0,GA,management,20044,1.339120338554494,0,52,0.72,0.35,0.65
2689,3,3,NE,business_financial,18746,0.7373329896945506,1,24,0.78,0.4,0.6
2690,1,0,AR,education,416009,1.7812518427381292,1,55,0.45,0.2,0.8
2691,4,3,ND,business_financial,15114,1.1939627915853634,1,39,0.78,0.4,0.6
2692,3,0,CA,transportation,59416,1.833003129111603,1,33,0.3,0.4,0.6
2693,1,0,IA,sales,10519,1.9246740608941764,0,73,0.55,0.4,0.6
2694,2,0,NV,life_physical_social,21128,1.4827300522010773,0,30,0.55,0.25,0.75
2695,2,0,MN,personal_care,40300,1.11894011113327,0,48,0.22,0.15,0.85
2696,2,0,UT,building_grounds,304755,0.8274867781437933,1,28,0.18,0.3,0.7
2697,3,3,MD,computer_math,83107,1.882018372300081,0,63,0.85,0.25,0.75
2698,3,3,UT,installation,182688,0.709995737648569,0,42,0.25,0.2,0.8
2699,4,0,KS,computer_math,20460,0.8845834765816107,1,29,0.85,0.25,0.75
2700,2,1,OR,education,46941,1.5729690035805106,1,32,0.45,0.2,0.8
2701,3,0,KY,arts_media,113595,1.2103884185198694,1,71,0.6,0.35,0.65
2702,2,0,ME,office_admin,349094,0.8223734739003703,0,67,0.75,0.55,0.45
2703,2,3,PA,sales,78967,1.2459440850652754,1,35,0.55,0.4,0.6
2704,2,3,PA,transportation,500000,1.632221436710097,1,64,0.3,0.4,0.6
2705,2,2,OK,transportation,59358,1.3961493506794795,1,45,0.3,0.4,0.6
2706,1,1,DE,life_physical_social,331090,1.8513834399636835,0,40,0.55,0.25,0.75
2707,1,3,ID,education,206396,1.684422055957839,1,26,0.45,0.2,0.8
2708,2,3,NH,business_financial,23445,1.56363860424608,1,22,0.78,0.4,0.6
2709,3,0,DE,sales,17073,0.7594960185233504,1,46,0.55,0.4,0.6
2710,2,0,KS,sales,80094,0.9715871313819662,1,66,0.55,0.4,0.6
2711,3,0,VT,healthcare_practitioners,50384,1.1521945677231997,1,48,0.4,0.1,0.9
2712,3,1,ME,healthcare_practitioners,82792,0.5204613236710429,1,72,0.4,0.1,0.9
2713,1,0,OR,healthcare_support,174634,1.0895141104701906,1,39,0.3,0.2,0.8
2714,1,1,IA,office_admin,11854,1.1895066330907866,0,64,0.75,0.55,0.45
2715,1,2,HI,production,98466,1.0976718756137416,0,29,0.35,0.45,0.55
2716,1,0,NY,protective_service,361184,0.8787516923621297,1,26,0.25,0.15,0.85
2717,2,0,NV,building_grounds,28395,1.6456741688307375,1,49,0.18,0.3,0.7
2718,3,3,OR,sales,27948,1.2959455248201266,0,45,0.55,0.4,0.6
2719,3,3,NY,transportation,81051,0.9463142645545304,1,26,0.3,0.4,0.6
2720,1,0,ME,transportation,144424,0.922879611258395,1,69,0.3,0.4,0.6
2721,3,1,NM,construction,24561,0.5290136854164302,1,46,0.2,0.25,0.75
2722,1,1,ME,business_financial,48483,0.5925531187094748,1,44,0.78,0.4,0.6
2723,2,1,CT,sales,489715,1.5478829875355586,0,69,0.55,0.4,0.6
2724,3,0,SD,office_admin,166053,1.78191128897015,1,72,0.75,0.55,0.45
2725,3,2,UT,transportation,23689,1.6190893022576347,0,36,0.3,0.4,0.6
2726,2,1,WV,construction,49197,1.615447059390135,1,66,0.2,0.25,0.75
2727,2,0,ND,construction,64086,1.8410949632525444,1,39,0.2,0.25,0.75
2728,3,3,VT,education,67409,0.8323749388800934,1,34,0.45,0.2,0.8
2729,2,1,NM,architecture_engineering,7999,1.3207132590468973,1,61,0.68,0.3,0.7
2730,1,0,AR,healthcare_practitioners,80576,1.422540156636387,0,46,0.4,0.1,0.9
2731,1,0,NY,installation,58217,1.0451193739427254,0,47,0.25,0.2,0.8
2732,2,1,MS,office_admin,77569,0.9708716248860583,1,55,0.75,0.55,0.45
2733,3,1,IN,education,69891,1.8153879449237138,0,75,0.45,0.2,0.8
2734,1,0,MD,construction,21289,1.3770378162153065,1,70,0.2,0.25,0.75
2735,3,0,OH,office_admin,409158,1.8889799137832597,1,26,0.75,0.55,0.45
2736,2,0,GA,computer_math,266059,1.8489827996818349,1,36,0.85,0.25,0.75
2737,3,1,NM,transportation,335999,0.7692389636067674,1,74,0.3,0.4,0.6
2738,2,0,MA,management,140542,1.7809599936008453,0,25,0.72,0.35,0.65
2739,4,1,MO,personal_care,32791,1.8006882126210257,0,43,0.22,0.15,0.85
2740,3,0,DE,food_prep,104716,0.6692962822271511,1,58,0.2,0.25,0.75
2741,4,1,MD,education,40843,1.2353048578370363,1,35,0.45,0.2,0.8
2742,2,0,AR,installation,65637,0.9562319625401869,1,30,0.25,0.2,0.8
2743,2,2,WA,building_grounds,41817,0.8428756258217618,1,68,0.18,0.3,0.7
2744,2,0,NJ,office_admin,45358,1.8659676085226238,1,64,0.75,0.55,0.45
2745,3,2,MO,education,53086,1.9195762481540442,1,42,0.45,0.2,0.8
2746,3,0,MA,healthcare_support,67849,1.9970740850549191,1,60,0.3,0.2,0.8
2747,1,1,ME,personal_care,175237,1.731176738278009,1,44,0.22,0.15,0.85
2748,2,1,MO,computer_math,7424,1.3381586583564058,0,62,0.85,0.25,0.75
2749,2,3,WY,business_financial,79220,0.8438996589975432,0,39,0.78,0.4,0.6
2750,1,0,RI,office_admin,36419,1.655077182338573,0,28,0.75,0.55,0.45
2751,2,0,MD,office_admin,61542,1.34736692532897,1,24,0.75,0.55,0.45
2752,3,3,AR,transportation,32803,1.9914522158214822,0,39,0.3,0.4,0.6
2753,1,0,IN,protective_service,18179,0.7946260824101046,1,68,0.25,0.15,0.85
2754,2,1,KS,life_physical_social,42248,1.3394004058791324,1,54,0.55,0.25,0.75
2755,2,0,WI,office_admin,67817,0.5054315745364875,1,22,0.75,0.55,0.45
2756,1,1,OH,farming,110095,1.569026738870889,0,58,0.15,0.2,0.8
2757,2,0,TN,office_admin,119357,1.7229399398202077,1,68,0.75,0.55,0.45
2758,4,3,IN,transportation,109939,1.4241056928876787,1,49,0.3,0.4,0.6
2759,3,0,MD,legal,109991,1.103157984209247,1,69,0.8,0.45,0.55
2760,2,0,MN,sales,44884,1.2760576682630926,1,34,0.55,0.4,0.6
2761,1,1,HI,installation,500000,1.9745780872181058,1,24,0.25,0.2,0.8
2762,2,0,VA,office_admin,19598,1.8669720510952175,1,67,0.75,0.55,0.45
2763,1,0,OR,architecture_engineering,132403,1.311481450451538,1,72,0.68,0.3,0.7
2764,1,0,MD,office_admin,5000,0.5995429313043132,0,51,0.75,0.55,0.45
2765,2,0,WI,production,30743,1.4087294386699796,1,22,0.35,0.45,0.55
2766,2,1,ND,healthcare_practitioners,36475,0.5153655683388934,0,55,0.4,0.1,0.9
2767,2,0,SC,personal_care,61559,1.0855121208587661,1,62,0.22,0.15,0.85
2768,3,0,PA,business_financial,51040,1.1748461504466832,0,28,0.78,0.4,0.6
2769,2,0,CT,computer_math,29606,1.0488415571162477,1,37,0.85,0.25,0.75
2770,3,2,FL,transportation,50823,1.3371401076437905,1,46,0.3,0.4,0.6
2771,4,2,LA,personal_care,8932,1.3273425073130056,1,73,0.22,0.15,0.85
2772,1,1,TN,community_social,331113,1.2979964930564165,1,58,0.35,0.15,0.85
2773,2,0,AZ,sales,388687,1.461106330039911,1,62,0.55,0.4,0.6
2774,1,1,WA,personal_care,56598,0.5366346350638196,1,64,0.22,0.15,0.85
2775,2,1,NH,business_financial,68772,0.555086002452299,1,59,0.78,0.4,0.6
2776,3,0,WV,computer_math,37909,1.8060635983711109,1,62,0.85,0.25,0.75
2777,3,3,CT,community_social,14561,1.6828808764694259,0,27,0.35,0.15,0.85
2778,4,2,NH,construction,35378,0.5123705480946228,0,46,0.2,0.25,0.75
2779,1,1,MI,architecture_engineering,137614,1.7820609338814393,1,47,0.68,0.3,0.7
2780,3,1,IL,education,246061,1.357947816606611,0,67,0.45,0.2,0.8
2781,1,1,MN,production,48109,1.6330061805201694,1,58,0.35,0.45,0.55
2782,1,2,LA,computer_math,38042,1.9864298454485834,1,29,0.85,0.25,0.75
2783,2,1,OH,production,156701,0.8539614991750568,1,63,0.35,0.45,0.55
2784,1,1,WV,office_admin,11773,1.9083310432033613,0,40,0.75,0.55,0.45
2785,2,2,NM,transportation,67257,1.8086078782798722,1,54,0.3,0.4,0.6
2786,2,1,GA,building_grounds,15243,1.903675192501396,1,50,0.18,0.3,0.7
2787,2,3,TX,education,18539,0.6816985924961045,0,60,0.45,0.2,0.8
2788,2,2,UT,management,24641,1.8225777263287455,1,47,0.72,0.35,0.65
2789,3,1,WA,sales,181531,1.4234148389659822,1,31,0.55,0.4,0.6
2790,2,0,GA,office_admin,55465,0.6013949976768345,1,40,0.75,0.55,0.45
2791,1,2,FL,food_prep,93489,0.7985772280953825,1,27,0.2,0.25,0.75
2792,3,1,GA,healthcare_support,6034,1.2485858398722485,0,36,0.3,0.2,0.8
2793,1,0,CO,transportation,36722,0.76306741195730865,1,40,0.3,0.4,0.6
2794,3,0,CT,office_admin,73055,1.2328222191426903,1,52,0.75,0.55,0.45
2795,2,0,NH,healthcare_support,55325,1.2773618208011612,0,53,0.3,0.2,0.8
2796,1,0,KY,healthcare_practitioners,10441,0.5405192644102499,0,26,0.4,0.1,0.9
2797,2,2,CO,education,14337,0.9464804043527693,0,44,0.45,0.2,0.8
2798,1,1,SD,construction,38485,1.9512268080143258,1,65,0.2,0.25,0.75
2799,2,1,MA,installation,45669,0.5421502179233357,1,46,0.25,0.2,0.8
2800,3,0,HI,computer_math,12441,1.7397763030603528,0,64,0.85,0.25,0.75
2801,1,0,NH,healthcare_practitioners,7908,0.8943010856164619,0,49,0.4,0.1,0.9
2802,2,0,ID,management,116436,0.9112348979106173,1,53,0.72,0.35,0.65
2803,4,2,MT,management,17313,0.5873842665459961,1,46,0.72,0.35,0.65
2804,2,0,MO,business_financial,110116,1.938019355526194,1,41,0.78,0.4,0.6
2805,3,1,OR,office_admin,25160,0.8749952586367726,1,64,0.75,0.55,0.45
2806,3,1,ME,production,12380,0.6844067155616358,0,70,0.35,0.45,0.55
2807,3,2,IA,food_prep,149243,1.0185994486091658,1,32,0.2,0.25,0.75
2808,1,0,DE,community_social,18113,0.8062033399473876,1,22,0.35,0.15,0.85
2809,1,2,MN,sales,31847,1.7384053593268618,1,34,0.55,0.4,0.6
2810,1,2,KY,installation,288558,1.194151506642811,1,52,0.25,0.2,0.8
2811,2,1,AR,food_prep,213738,1.817493089241907,1,23,0.2,0.25,0.75
2812,1,2,NM,office_admin,45724,1.0226159214507788,1,70,0.75,0.55,0.45
2813,3,2,WY,transportation,28197,1.7555890864459798,1,50,0.3,0.4,0.6
2814,3,0,NV,education,78040,0.777183415950276,1,52,0.45,0.2,0.8
2815,3,1,AL,healthcare_practitioners,21032,1.7073221083264798,0,31,0.4,0.1,0.9
2816,1,0,AZ,sales,8983,1.516007111989893,0,62,0.55,0.4,0.6
2817,4,0,HI,transportation,23970,1.4153024356346577,0,48,0.3,0.4,0.6
2818,1,2,MT,office_admin,52622,0.8104435205459595,1,60,0.75,0.55,0.45
2819,2,2,FL,construction,43249,1.3452209482202306,1,38,0.2,0.25,0.75
2820,4,0,ME,education,91936,1.221686905133538,0,71,0.45,0.2,0.8
2821,4,2,RI,computer_math,78007,1.670975680463016,1,73,0.85,0.25,0.75
2822,2,0,ID,office_admin,28945,1.0639022494433448,0,22,0.75,0.55,0.45
2823,2,1,MS,construction,43581,1.325522861792706,0,22,0.2,0.25,0.75
2824,2,1,TX,transportation,106420,1.2692187508800998,1,45,0.3,0.4,0.6
2825,2,0,FL,production,189894,0.9725886560045183,1,68,0.35,0.45,0.55
2826,1,1,CT,sales,15488,0.7933211880736053,1,37,0.55,0.4,0.6
2827,2,2,NM,management,38164,1.8549883351661265,0,53,0.72,0.35,0.65
2828,2,0,FL,education,20694,0.6853975284611806,1,58,0.45,0.2,0.8
2829,2,2,ND,food_prep,36930,0.7197006983915344,0,53,0.2,0.25,0.75
2830,1,0,CT,office_admin,70526,0.855742095853202,1,53,0.75,0.55,0.45
2831,1,1,OK,healthcare_support,32217,0.6732324864715338,0,25,0.3,0.2,0.8
2832,1,1,PA,life_physical_social,36903,0.9644601210020483,0,57,0.55,0.25,0.75
2833,4,1,SC,management,55051,0.7190921439323574,1,43,0.72,0.35,0.65
2834,2,0,NJ,business_financial,48299,1.4823891294654459,1,75,0.78,0.4,0.6
2835,3,1,RI,computer_math,41016,1.2642315387493,1,27,0.85,0.25,0.75
2836,2,3,VA,education,122172,0.9060895192669705,1,72,0.45,0.2,0.8
2837,3,1,MN,management,204052,1.737649949034676,1,50,0.72,0.35,0.65
2838,2,0,NM,transportation,150468,0.5798384536756203,1,37,0.3,0.4,0.6
2839,1,0,MT,healthcare_practitioners,174240,0.5019979872740805,1,36,0.4,0.1,0.9
2840,1,2,IL,personal_care,51192,1.2392340830992907,1,59,0.22,0.15,0.85
2841,1,1,IA,food_prep,42463,1.467404790688306,1,32,0.2,0.25,0.75
2842,1,1,WA,office_admin,76030,1.1249469203175977,1,40,0.75,0.55,0.45
2843,3,0,DE,business_financial,120665,1.1131104688392952,1,34,0.78,0.4,0.6
2844,3,1,GA,production,84868,0.7948258797405288,1,74,0.35,0.45,0.55
2845,2,0,VT,healthcare_support,65063,0.8278493233956397,1,66,0.3,0.2,0.8
2846,3,1,NJ,food_prep,32866,0.5180971233639866,1,64,0.2,0.25,0.75
2847,3,1,ND,computer_math,226398,1.7044745229650289,0,54,0.85,0.25,0.75
2848,3,1,MA,arts_media,7379,1.5788403406040743,1,50,0.6,0.35,0.65
2849,2,0,KS,installation,15213,1.6554304477758706,0,30,0.25,0.2,0.8
2850,1,0,OH,sales,30461,0.989556337473914,1,69,0.55,0.4,0.6
2851,4,0,MT,food_prep,49158,0.8881915349047631,1,47,0.2,0.25,0.75
2852,2,0,ME,computer_math,21472,1.6979248765856028,1,49,0.85,0.25,0.75
2853,4,1,DE,healthcare_practitioners,93294,0.6764917992986739,0,64,0.4,0.1,0.9
2854,4,0,LA,production,62559,0.6934295510873199,1,66,0.35,0.45,0.55
2855,4,1,TN,healthcare_support,8063,0.699211636907421,1,45,0.3,0.2,0.8
2856,3,1,MT,personal_care,29922,0.7412281977012753,1,72,0.22,0.15,0.85
2857,4,0,NE,office_admin,32023,1.54324107139837,1,62,0.75,0.55,0.45
2858,1,1,NJ,food_prep,23297,0.7205352457240224,0,53,0.2,0.25,0.75
2859,2,0,VT,community_social,27459,1.3948617220157757,0,73,0.35,0.15,0.85
2860,2,1,CA,building_grounds,47029,0.819678190164268,1,34,0.18,0.3,0.7
2861,4,0,MA,farming,168695,1.1548473101574928,1,32,0.15,0.2,0.8
2862,1,0,VA,sales,96730,0.7716451816959307,1,58,0.55,0.4,0.6
2863,2,0,CT,transportation,27421,1.7672002183971927,1,63,0.3,0.4,0.6
2864,2,2,MA,food_prep,237001,0.616582628688775,1,70,0.2,0.25,0.75
2865,3,2,ND,transportation,39734,0.614251064369455,1,37,0.3,0.4,0.6
2866,2,2,TX,transportation,370731,1.0655103266471997,0,38,0.3,0.4,0.6
2867,4,1,WI,protective_service,116194,1.959598666173406,0,35,0.25,0.15,0.85
2868,2,0,GA,farming,98552,1.9329023625468835,1,31,0.15,0.2,0.8
2869,1,3,WV,management,49390,0.65371201292146,0,41,0.72,0.35,0.65
2870,1,0,SC,sales,56161,1.2374347116565332,1,46,0.55,0.4,0.6
2871,4,2,KY,business_financial,38962,1.4905841986183077,1,57,0.78,0.4,0.6
2872,3,1,AR,office_admin,80777,1.8200219380669296,0,52,0.75,0.55,0.45
2873,2,1,MS,building_grounds,16471,1.4979215553030372,0,23,0.18,0.3,0.7
2874,3,2,NV,personal_care,33514,1.2866776632145047,0,22,0.22,0.15,0.85
2875,2,0,KY,production,293248,0.9139133092248812,0,46,0.35,0.45,0.55
2876,2,1,MA,healthcare_practitioners,91356,0.9596561096841469,0,26,0.4,0.1,0.9
2877,1,0,HI,sales,127857,1.9478494975483045,0,65,0.55,0.4,0.6
2878,4,1,GA,installation,43330,1.2798120833467692,1,38,0.25,0.2,0.8
2879,1,0,VA,management,28650,1.8112446916056797,0,34,0.72,0.35,0.65
2880,3,2,FL,healthcare_practitioners,65637,1.172310397727415,0,41,0.4,0.1,0.9
2881,1,0,WA,architecture_engineering,21863,0.8201365922577679,0,23,0.68,0.3,0.7
2882,2,2,NE,food_prep,60057,0.9104932758491486,0,30,0.2,0.25,0.75
2883,2,0,NJ,construction,23381,1.130040179239586,1,69,0.2,0.25,0.75
2884,3,3,VT,sales,31594,1.5148663244908676,1,67,0.55,0.4,0.6
2885,1,0,VA,business_financial,275815,1.695805057650432,1,26,0.78,0.4,0.6
2886,4,0,PA,food_prep,468757,1.6516838463721797,0,51,0.2,0.25,0.75
2887,1,0,TN,sales,18249,1.1391255692578852,0,49,0.55,0.4,0.6
2888,4,1,AK,office_admin,117313,1.204545761574991,1,44,0.75,0.55,0.45
2889,3,0,NJ,office_admin,88659,1.7579283827217296,1,72,0.75,0.55,0.45
2890,2,0,PA,management,66102,0.7225943199591711,1,68,0.72,0.35,0.65
2891,1,0,CT,sales,66204,1.5498864422552288,1,33,0.55,0.4,0.6
2892,3,0,SC,architecture_engineering,68311,0.7970397890312597,0,74,0.68,0.3,0.7
2893,1,0,ND,personal_care,68518,0.506531567662023,1,43,0.22,0.15,0.85
2894,2,1,MD,computer_math,60312,0.7061595267150551,1,60,0.85,0.25,0.75
2895,3,0,NV,architecture_engineering,58637,1.921647371724248,0,41,0.68,0.3,0.7
2896,1,1,FL,sales,10307,0.7900224883342162,1,41,0.55,0.4,0.6
2897,1,2,IL,food_prep,81857,1.1057966649532318,1,62,0.2,0.25,0.75
2898,1,0,MI,office_admin,30178,1.6592326578684151,1,24,0.75,0.55,0.45
2899,3,1,ID,architecture_engineering,26695,1.3993704402819276,1,67,0.68,0.3,0.7
2900,3,3,OR,office_admin,55962,1.1931299443822354,1,60,0.75,0.55,0.45
2901,3,1,WY,production,134222,1.583874721545726,1,31,0.35,0.45,0.55
2902,1,1,OH,food_prep,39230,1.7888844854896888,1,56,0.2,0.25,0.75
2903,3,0,AK,sales,36953,1.1274471938377246,1,45,0.55,0.4,0.6
2904,2,2,IN,food_prep,42090,1.9386855809716508,1,22,0.2,0.25,0.75
2905,2,0,MA,production,51949,1.405627426924184,1,24,0.35,0.45,0.55
2906,2,1,WA,personal_care,228379,1.8609680854715407,1,74,0.22,0.15,0.85
2907,2,0,NC,healthcare_support,19980,1.8226924410555512,0,38,0.3,0.2,0.8
2908,1,0,ND,protective_service,17530,1.0934579226886854,1,71,0.25,0.15,0.85
2909,2,0,NV,farming,45270,1.4115221773972735,0,28,0.15,0.2,0.8
2910,1,0,SC,healthcare_support,42288,1.255009185289964,1,35,0.3,0.2,0.8
2911,3,0,MD,community_social,148682,0.6323831863701344,1,25,0.35,0.15,0.85
2912,2,1,NM,business_financial,14798,1.9345922803040594,0,26,0.78,0.4,0.6
2913,1,0,VA,computer_math,96124,1.4233690049732104,1,23,0.85,0.25,0.75
2914,2,2,NV,management,22752,0.5789459217339754,0,56,0.72,0.35,0.65
2915,1,1,MA,community_social,24390,1.8741541424533352,0,67,0.35,0.15,0.85
2916,3,2,GA,healthcare_practitioners,76868,1.591928984853439,1,59,0.4,0.1,0.9
2917,3,0,NJ,legal,136219,1.0471148847136647,1,25,0.8,0.45,0.55
2918,4,1,MO,sales,88204,0.7617312674410641,1,28,0.55,0.4,0.6
2919,4,0,WY,architecture_engineering,34658,1.3855781537713483,1,66,0.68,0.3,0.7
2920,4,0,WA,healthcare_support,97568,1.7732102263253182,1,49,0.3,0.2,0.8
2921,2,1,MA,production,209950,0.7026141325477511,0,25,0.35,0.45,0.55
2922,2,0,TX,food_prep,76244,0.6364534713793546,1,28,0.2,0.25,0.75
2923,2,0,WI,sales,37652,1.7979304931359366,1,37,0.55,0.4,0.6
2924,2,2,SD,office_admin,18768,1.1013071174966171,0,47,0.75,0.55,0.45
2925,4,0,VT,transportation,20734,1.4721664810786024,0,28,0.3,0.4,0.6
2926,2,1,ND,office_admin,274221,1.6724827599246055,1,49,0.75,0.55,0.45
2927,4,0,LA,sales,20523,1.459658250794746,1,26,0.55,0.4,0.6
2928,1,0,ND,management,50987,1.0628948969533667,1,67,0.72,0.35,0.65
2929,4,2,NC,food_prep,66414,1.2861553417751566,0,43,0.2,0.25,0.75
2930,2,1,SC,management,23610,1.577038912801072,0,53,0.72,0.35,0.65
2931,1,0,ND,business_financial,282892,1.1651877263793722,1,22,0.78,0.4,0.6
2932,2,0,IN,healthcare_practitioners,42027,1.5158470867900178,0,59,0.4,0.1,0.9
2933,1,1,AZ,construction,67386,0.9491057987324893,1,55,0.2,0.25,0.75
2934,3,1,WA,transportation,141768,1.7788530209800228,0,57,0.3,0.4,0.6
2935,2,1,NY,installation,24998,1.6758287940174341,0,44,0.25,0.2,0.8
2936,4,0,CA,architecture_engineering,28633,0.8559420985402539,1,26,0.68,0.3,0.7
2937,2,1,MA,food_prep,31152,0.6805707424646243,1,56,0.2,0.25,0.75
2938,2,3,ME,healthcare_practitioners,26559,1.4644412476336583,1,27,0.4,0.1,0.9
2939,3,0,KY,office_admin,19884,0.5924986429745331,1,54,0.75,0.55,0.45
2940,1,0,KY,business_financial,9310,1.1658041203627363,0,44,0.78,0.4,0.6
2941,2,2,VT,community_social,148342,1.066618214477785,1,72,0.35,0.15,0.85
2942,3,0,MS,management,176291,1.5888176884036511,1,34,0.72,0.35,0.65
2943,2,2,NJ,office_admin,72182,0.6391046065837145,1,49,0.75,0.55,0.45
2944,4,1,MO,office_admin,222891,0.7302607742603868,1,72,0.75,0.55,0.45
2945,3,1,MO,building_grounds,171290,1.8218840962508693,1,47,0.18,0.3,0.7
2946,2,0,CT,construction,40463,1.802355474093929,1,39,0.2,0.25,0.75
2947,2,1,AK,education,22965,1.868917295592837,0,71,0.45,0.2,0.8
2948,3,2,ND,management,92663,1.7370873061008751,1,64,0.72,0.35,0.65
2949,3,1,KS,computer_math,136399,1.8562036559451371,1,33,0.85,0.25,0.75
2950,3,0,MS,office_admin,122123,1.5788497279863805,1,41,0.75,0.55,0.45
2951,3,2,OR,construction,211114,0.5629618471721187,1,57,0.2,0.25,0.75
2952,2,1,NY,production,100169,1.8570923653896898,1,23,0.35,0.45,0.55
2953,3,1,GA,food_prep,106633,0.8243318842723966,0,29,0.2,0.25,0.75
2954,1,0,OR,transportation,117075,1.4638529686490074,1,65,0.3,0.4,0.6
2955,3,0,OK,installation,62763,1.604645355604589,1,26,0.25,0.2,0.8
2956,3,2,IL,office_admin,39823,1.4172314426396042,1,42,0.75,0.55,0.45
2957,1,0,DE,arts_media,270374,0.7117489143274724,1,45,0.6,0.35,0.65
2958,2,0,RI,legal,24855,1.920203925576061,1,43,0.8,0.45,0.55
2959,2,1,NE,business_financial,12623,0.563886821619235,0,22,0.78,0.4,0.6
2960,1,0,ME,sales,23745,1.965940925758332,1,28,0.55,0.4,0.6
2961,2,2,WI,education,11812,1.1524328292580321,1,44,0.45,0.2,0.8
2962,2,1,TX,healthcare_practitioners,19417,1.338000347954221,0,25,0.4,0.1,0.9
2963,3,0,CT,education,28195,1.976720412960276,1,51,0.45,0.2,0.8
2964,3,2,ND,arts_media,87693,1.7921577562810853,1,71,0.6,0.35,0.65
2965,1,0,GA,food_prep,63389,1.3640075159491971,1,56,0.2,0.25,0.75
2966,1,0,AR,sales,317654,1.0552006468642503,1,55,0.55,0.4,0.6
2967,1,0,FL,sales,33491,0.6194481838028878,1,56,0.55,0.4,0.6
2968,3,1,AR,installation,28226,0.8570335305994377,1,66,0.25,0.2,0.8
2969,2,3,KY,food_prep,17566,1.6613583420403302,1,25,0.2,0.25,0.75
2970,2,3,CO,sales,82137,1.2330376082099974,1,27,0.55,0.4,0.6
2971,1,0,SD,sales,72810,1.948998944251798,0,29,0.55,0.4,0.6
2972,3,1,ND,business_financial,83978,1.0938256395747885,1,30,0.78,0.4,0.6
2973,1,3,NV,healthcare_support,20561,1.4181137741543353,1,52,0.3,0.2,0.8
2974,3,2,AL,transportation,53531,1.0313600391382352,1,72,0.3,0.4,0.6
2975,3,2,KY,computer_math,21519,1.5321391882607713,1,40,0.85,0.25,0.75
2976,2,0,AZ,office_admin,27571,1.762126692919992,1,65,0.75,0.55,0.45
2977,3,1,NH,management,46830,0.9976229057647288,0,55,0.72,0.35,0.65
2978,1,2,IL,community_social,65518,1.4631317079765722,1,33,0.35,0.15,0.85
2979,1,0,TX,construction,36161,1.599221941200085,1,31,0.2,0.25,0.75
2980,3,3,WY,construction,18305,1.8041932573541999,0,30,0.2,0.25,0.75
2981,1,3,TN,sales,19750,0.6058698740089312,1,31,0.55,0.4,0.6
2982,2,0,CO,food_prep,13021,0.7543810955248773,0,60,0.2,0.25,0.75
2983,1,2,WY,production,40363,1.7055298188934103,1,40,0.35,0.45,0.55
2984,2,1,NY,healthcare_practitioners,47239,1.6965864616213366,1,65,0.4,0.1,0.9
2985,2,0,CO,office_admin,304643,1.5531916739419103,0,54,0.75,0.55,0.45
2986,3,1,WI,production,107147,1.7966801726724952,1,44,0.35,0.45,0.55
2987,2,1,UT,transportation,68023,1.3130319558549672,1,25,0.3,0.4,0.6
2988,2,2,AL,computer_math,53046,0.5435476952698082,1,52,0.85,0.25,0.75
2989,1,1,GA,food_prep,156767,1.304134699050337,1,75,0.2,0.25,0.75
2990,1,1,MD,transportation,54989,1.4545405320823193,1,37,0.3,0.4,0.6
2991,3,1,NY,construction,37390,1.0282028695801273,1,66,0.2,0.25,0.75
2992,1,1,MA,transportation,72309,1.7494605409447104,0,70,0.3,0.4,0.6
2993,1,0,MD,computer_math,19077,1.5263899368001148,1,64,0.85,0.25,0.75
2994,4,2,IL,sales,57624,0.7845214107073843,0,61,0.55,0.4,0.6
2995,2,2,FL,education,110718,0.6397779723629355,1,23,0.45,0.2,0.8
2996,1,1,TX,management,144810,1.857089116354473,1,44,0.72,0.35,0.65
2997,4,0,MN,office_admin,84650,1.891447798581794,1,58,0.75,0.55,0.45
2998,2,0,KS,business_financial,66746,1.3336635435698554,1,43,0.78,0.4,0.6
2999,2,0,DE,food_prep,58198,1.2801029483089224,0,67,0.2,0.25,0.75
3000,2,0,HI,office_admin,39551,1.8896506528835744,1,34,0.75,0.55,0.45
3001,3,0,AZ,production,123910,1.686202816781588,0,53,0.35,0.45,0.55
3002,2,0,MS,education,120072,1.4524437106447294,0,57,0.45,0.2,0.8
